date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-06-09 00:00:00,14.133000373840332,5.1570000648498535,9.559000015258787,3.233999967575073,4.751999855041504,1.4320000410079956,8.86400032043457
2016-11-12 00:00:00,9.51099967956543,2.075999975204468,7.747000217437744,3.0920000076293945,1.2489999532699585,-1.1269999742507937,16.038999557495114
2017-12-29 21:00:00,8.77400016784668,0.5360000133514404,6.005000114440918,-0.4970000088214874,2.740999937057495,0.7310000061988831,6.330999851226808
2016-12-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.6730000972747803
2017-06-12 17:00:00,7.568999767303468,0.8040000200271606,4.513000011444092,0.9950000047683716,3.1070001125335693,-0.3959999978542328,15.406000137329102
2018-04-28 09:00:00,1.1390000581741333,3.6840000152587886,-4.477000236511231,1.4570000171661377,5.177999973297119,1.888000011444092,10.0600004196167
2018-02-16 16:00:00,8.371999740600586,1.0049999952316284,5.010000228881836,0.1780000030994415,3.38100004196167,0.4869999885559082,5.557000160217285
2016-10-03 22:00:00,4.822999954223633,1.3400000333786009,3.5529999732971187,0.8529999852180481,1.5529999732971191,0.609000027179718,22.58099937438965
2017-01-08 15:00:00,8.572999954223633,0.9380000233650208,5.258999824523926,-1.5640000104904177,3.4719998836517334,1.5529999732971191,6.401999950408936
2016-07-01 13:00:00,4.689000129699707,2.678999900817871,1.7769999504089355,1.24399995803833,3.1070001125335693,1.6139999628067017,18.57200050354004
2016-09-07 14:00:00,6.89900016784668,3.95199990272522,4.477000236511231,2.0969998836517334,1.888000011444092,0.975000023841858,25.18400001525879
2017-12-10 20:00:00,9.51099967956543,2.075999975204468,5.7210001945495605,0.675000011920929,3.8989999294281006,0.9139999747276306,5.486999988555908
2018-02-10 03:00:00,10.180999755859377,2.5450000762939453,8.173000335693361,1.3860000371932983,2.101999998092652,0.609000027179718,5.697999954223633
2016-09-02 13:00:00,9.243000030517578,4.554999828338623,6.040999889373777,2.630000114440918,2.9549999237060547,1.309999942779541,29.194000244140625
2016-10-07 13:00:00,6.027999877929688,3.818000078201294,4.1579999923706055,2.309999942779541,2.131999969482422,1.0049999952316284,13.718000411987305
2017-01-10 16:00:00,9.376999855041504,-0.5360000133514404,7.532999992370605,-1.2079999446868896,2.6800000667572017,0.8529999852180481,7.526999950408935
2017-10-12 12:00:00,3.95199990272522,1.0720000267028809,1.741000056266785,-0.2489999979734421,2.131999969482422,0.8830000162124634,4.501999855041504
2017-11-21 05:00:00,13.128000259399414,5.492000102996826,10.270000457763672,3.4110000133514404,2.4670000076293945,1.1269999742507937,4.64300012588501
2018-03-25 04:00:00,12.256999969482422,4.48799991607666,8.173000335693361,2.8429999351501465,4.568999767303467,0.8529999852180481,10.340999603271484
2017-09-12 20:00:00,8.305999755859375,-0.4020000100135803,5.436999797821045,-1.741000056266785,3.075999975204468,0.975000023841858,16.180000305175778
2016-07-16 14:00:00,7.769999980926514,2.678999900817871,4.939000129699707,1.2079999446868896,2.193000078201294,1.097000002861023,33.20399856567383
2018-04-22 23:00:00,12.1899995803833,1.741000056266785,8.137999534606934,-0.0359999984502792,4.324999809265137,1.065999984741211,7.105000019073486
2017-03-27 21:00:00,8.439000129699707,-1.0720000267028809,6.1479997634887695,-2.2390000820159908,2.315000057220459,0.7609999775886536,14.210000038146973
2016-07-22 21:00:00,14.668999671936035,1.9420000314712524,8.847999572753906,0.4970000088214874,5.513000011444092,1.2790000438690186,37.28400039672852
2017-07-16 11:00:00,-6.09499979019165,5.559000015258789,-10.553999900817873,4.3350000381469735,4.447000026702881,1.2489999532699585,23.143999099731445
2017-10-25 17:00:00,6.89900016784668,1.6080000400543213,3.872999906539917,0.2489999979734421,2.984999895095825,1.065999984741211,11.888999938964846
2018-01-31 14:00:00,15.13700008392334,3.95199990272522,11.9399995803833,2.2390000820159908,3.0460000038146973,0.4569999873638153,1.758999943733215
2017-12-14 21:00:00,8.038000106811522,0.2680000066757202,5.010000228881836,-0.4970000088214874,2.58899998664856,0.6700000166893005,2.6730000972747803
2017-04-14 07:00:00,6.027999877929688,1.6080000400543213,3.5529999732971187,-0.4970000088214874,2.740999937057495,0.9139999747276306,16.95400047302246
2017-09-04 19:00:00,7.434999942779541,-2.477999925613404,4.547999858856201,-3.58899998664856,2.8940000534057617,0.8220000267028809,15.406000137329102
2016-11-27 15:00:00,9.175999641418455,4.019000053405762,5.828000068664551,2.41599988937378,2.8329999446868896,1.0049999952316284,16.25
2018-05-17 00:00:00,17.548999786376953,6.89900016784668,11.904000282287598,4.263999938964844,5.269000053405762,1.5230000019073486,16.108999252319336
2017-10-06 18:00:00,6.89900016784668,0.3350000083446503,4.3350000381469735,-0.4970000088214874,2.4670000076293945,0.6700000166893005,11.467000007629396
2017-05-26 08:00:00,-1.0049999952316284,2.2100000381469727,-3.5179998874664307,0.9950000047683716,2.497999906539917,1.065999984741211,17.656999588012695
